time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
2.274,-3.831,5.49,7.083,10.604131842926986,-4.138786521716753,8.736193210980057,1.7453292519943295,0.29007372168145756,4.497538949464188,0.03500000000000014,5.239412855033904,6.305906100686984,0.731159734119921,8.562650110902593,-4.253133175775288,6.3892701412763095,1.9465657147492763,6.065542749455894,5.111894846166194,0.32993738163677433,-3.2454243843804482,-4.287416970099995,4.007968474794227,-2.6691892801249533,-6.675485799917174,-2.9364659508658595,-0.5324946978124971,-1.9170056587232698,-1.1082865910784294,-0.5434289000022394,-1.5892915805868353
2.311,27.619,30.139999999999997,-5.8870000000000005,5.203559538480934,-1.8141824909855058,5.540146284728041,1.4453071535765043,0.4930555136883981,4.146204171037729,0.03699999999999992,9.214213932546812,11.64211209191956,0.513354181660223,7.253598387176185,-3.3135365327759674,5.667709055661261,1.7946784365944692,0.10550515328305729,4.706105795077512,0.6494363235044998,-2.8652135890111636,-4.281202251138563,9.20004484460217,-1.4177753727925517,-11.578131659339494,-2.8046818316372564,-0.6069208829387569,-2.290944883300142,-1.164558419079891,-0.580590794232802,-1.6552993584084283
2.35,-2.951,-4.22,4.253,5.634306797873134,-1.7803231034968159,4.237607063964672,1.19118721448613,0.5695009349257498,3.9072685964397054,0.039000000000000146,4.441728373793696,5.421382788137679,1.9671429401509246,5.9538664131025945,-2.691574981094637,4.686270299120016,1.5849771269673507,0.3277728335245351,4.372573375021396,0.9190400857839577,-2.5073989095643565,-4.22643331106535,4.439316928058609,-1.8761994377746944,-5.4554866429138364,-2.362868900444403,-0.6613445295920151,-2.656669644194331,-1.3171381585001964,-0.5893878321997117,-1.7637929371063512
2.387,-3.401,-1.9300000000000002,4.833,4.835818665085728,-1.6984671615782818,3.5101538317334358,5.925392810520749,0.5988224663592545,3.598694384687108,0.03699999999999992,-0.6462413992520111,0.059660450555747646,3.391577203454872,4.780379963643209,-2.445415051833471,3.6699837988320008,1.0060077808495311,0.48786315916371503,4.037426525407184,0.9895952776009717,-2.434595837423293,-4.133990841032988,-1.8507893199040828,-2.5919107625935665,-1.334376534019952,-2.479266692576447,-0.7519831958502885,-2.7377134073781684,-1.3514144184865076,-0.6312142910444755,-1.853307237837477
2.424,-0.901,0.37,2.7929999999999997,3.406917606477971,-2.108619535796949,2.156301930961434,5.9941587830493255,0.5651376117957639,3.36412213321907,0.03699999999999992,-0.394805954390063,0.15098681403854633,2.7286544722244344,3.757967473364154,-2.52758635550635,2.7853351781471267,0.49741883681838406,0.5566291316922916,3.7540723213459017,0.9370708865935032,-2.4357297689101,-4.001200667608947,-1.6750386065531686,-1.5110986563228461,-1.5921841934404053,-2.4200817409277704,-0.830988803707167,-2.8094201601876843,-1.4984383732442244,-0.6448911143056824,-1.9662685727910518
2.461,2.959,1.91,0.763,2.784009596441195,-2.834152905850992,1.4810340433648281,6.031159763191606,0.47123889803846897,3.2103586261183694,0.03699999999999992,1.3060613102578522,1.2730025592819456,1.5797378066922805,2.8648513767039607,-2.8319287650371643,2.1070580313862304,0.07308566242726311,0.5511749777798093,3.5201109351160618,0.9782559627534673,-2.41071097747606,-3.9380643352781015,0.3615751431036137,-1.8585160273303467,-1.4956887350079249,-2.580268905346942,-0.8814193266379435,-2.8511652992392387,-1.5332060567466657,-0.6923550364713837,-2.0608348031216837
2.504,1.919,1.7,0.873,1.7465858890557655,-3.1078205325637027,1.3393133081028885,6.066066348231492,0.3544763710800483,3.1110493916798925,0.04300000000000015,1.8214090177271087,1.8289091064707017,1.2316354201573032,2.0900778522989896,-3.2437683094193925,1.6372590457465759,6.004194426248293,0.4974188368183839,3.3210561339261098,1.0303852012600663,-2.3379774620796008,-3.867275895842337,0.5084864219997624,-2.522935605990405,-1.2472379983158213,-2.411674949924935,-0.9858840841383691,-2.9263783158537504,-1.7005088248603237,-0.7164285089033556,-2.19503822605151
2.541,1.159,2.17,1.9329999999999998,1.2371242803986207,-3.7884989408414915,1.2127769373332997,6.093468017487803,0.24975661596038856,3.0609584421476552,0.03699999999999992,1.703517344589844,2.1735885434349216,1.2733416398069501,1.4477678117565977,-3.6566618819047845,1.335881973768762,6.046213227990057,0.4101523742186674,3.1866221482912493,1.1148216069126065,-2.268994108003699,-3.8337785968460674,0.5428742209300917,-2.5833432481579153,-1.5097955734412145,-2.541437979960433,-1.073833942063739,-2.957652325136475,-1.730151240339382,-0.7706210496492687,-2.2941516642856623
2.577,2.129,2.59,1.123,0.494312150749834,-4.429907440949408,1.019743522062727,6.126105674500097,0.08290313946973066,3.0248301266313726,0.03600000000000003,1.74397537225308,2.526955092182976,0.7379228294923188,0.9618834300516146,-3.9647056176445616,1.1491471329396168,6.079199950852749,0.2895937561371591,3.101799146644325,1.1566936483074326,-2.179432570556887,-3.7811764064807973,0.9354013673774232,-2.7838878732745154,-1.160377020698117,-2.3678317370726862,-1.1760855007831739,-3.0291794371886964,-1.8823588072319124,-0.7949289130118067,-2.4114021345596015
2.613,1.909,2.78,-0.487,0.17037904157968645,-4.732198467394825,0.9694780396052903,6.152285613280012,6.182828875189912,3.016103480371401,0.03600000000000003,1.457421214093754,2.868673593650618,-0.3682140625278665,0.6431398423424955,-4.059965262828015,1.0289769794261205,6.1094814133748505,0.14669492363012337,3.05323536020758,1.2364636874849575,-2.0871931179338894,-3.787496770103087,0.9834202813450441,-3.085410405208597,-0.045536355935592354,-2.478223180299015,-1.275485603821314,-3.0320144052825064,-1.9040430976419844,-0.8552649882374818,-2.5114282780357478
2.652,0.779,3.33,-1.917,0.19219565722961557,-4.888056369597919,0.9029809951043063,6.170786103351151,6.03883921190038,3.0140090852690076,0.039000000000000146,0.5232845439625577,3.1755912070435626,-1.2183320570468918,0.4685882610216599,-3.8528850150877907,0.9380027530250951,6.135661352154766,6.280174614219896,3.028975283604858,1.256708755713402,-1.9640659922718606,-3.8075618720293867,0.04715405317201396,-3.334562562186069,0.849122042798993,-2.3072290165351443,-1.4073903068393354,-3.0333254013897655,-2.064658799288498,-0.8912270140173617,-2.6387883789709026
2.69,-1.4309999999999998,3.48,-1.657,0.4768588582298907,-4.000207379108404,0.9869313321252337,6.199234970158659,5.865353484252144,3.005282439009036,0.03799999999999981,-0.359221571681614,3.2855331539183092,-1.11335513864051,0.3792761027581254,-3.3062878218697245,0.847731330769033,6.162103090322479,6.113277504497939,3.015056282820204,1.278024615685056,-1.8453385731530636,-3.868807000162414,-0.9308494220061468,-3.314763476723713,0.5560488779993872,-2.474489567955686,-1.52872008073206,-2.9820699827285435,-2.086040447620972,-0.9634139503285466,-2.744336610167764
2.724,-0.471,3.14,-0.19699999999999998,0.6383018140393663,-3.056682385480269,0.8342150225757298,6.2297782320685595,5.736722718380162,2.9888763440402895,0.03400000000000025,-0.3587621517759032,3.1718892194536576,-0.21898440995389937,0.3076525930523133,-2.4598307193017104,0.7415780953830826,6.188021229714595,5.955936072430649,3.0060678371724343,1.2425544849532457,-1.7301690713082576,-3.8796459597401247,-0.6939753319362336,-3.094224299780811,-0.42628616579242795,-2.3587706818059573,-1.643980754863059,-2.9998040010956877,-2.2393783862837298,-1.0009060510194558,-2.854364998397204
