time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
2.255,3.9480000000000004,7.936999999999999,-7.3549999999999995,0.7583804665765761,-1.1040080183490133,0.4579220358457522,0.08621926504851989,-0.15812683023068627,-0.032812189937493394,0.041999999999999815,2.8480000000000003,8.2645,-8.032499999999999,0.04275184002760116,-0.7279768310068349,0.02460041580686005,0.08949175739600926,-0.21432643214490368,-0.019111355309337906,6.524767000000001,4.389009250000002,-25.349692499999996,1.341639020739982,4.288981950162964,-26.158125602088447,-2.3777944413536,-1.8380874858834004,-18.65204454410446
2.297,4.428,7.907,-8.535,0.16706291600089723,-0.3948807432637171,0.8331678250245331,0.061086523819801536,-0.12985249634837812,-0.053407075111026485,0.04200000000000026,2.7405,7.457,-7.76,0.21292144209704827,-0.78792889081284,0.26432138856828125,0.08456120225912528,-0.18435040224190108,-0.02129301687433082,6.6421255000000015,4.719160750000004,-25.681334999999997,2.190481992809924,4.705275757919016,-26.438257230865855,-2.3036199000690516,-1.6492080740136776,-19.756568583596508
2.347,3.1980000000000004,7.587,-9.525,0.24123940921065626,0.11999138607461016,0.6139544709740453,0.023911010752322315,-0.12880529879718153,-0.06440264939859076,0.04999999999999982,3.4605000000000006,7.674499999999999,-8.1225,0.43353105954913146,-0.6610870874241521,0.5163032993249626,0.06706427650788212,-0.15546520312139492,-0.03791727799957681,6.797150500000001,5.097448250000003,-26.078397499999994,2.999587876184738,5.64563152722775,-26.672033424186125,-2.1738681533441855,-1.3904353918850094,-21.084325849972803
2.39,2.5180000000000002,7.657,-8.424999999999999,0.011205013797803596,-0.08403760348352696,0.1373050522543939,0.012042771838760872,-0.1275835683207855,-0.07086036763096977,0.04300000000000015,3.5230000000000006,7.771999999999999,-8.459999999999999,0.2944719513964833,-0.36573374475541176,0.510587346024681,0.04581489286485115,-0.13609204842425787,-0.0553705705195201,6.947295750000001,5.429548000000004,-26.434921249999995,3.535717085707069,6.601265105102866,-26.84160902252255,-2.0333590966635113,-1.1271271142899002,-22.234869162577045
2.433,3.088,8.137,-8.935,0.10388199707870249,-0.24443336174180585,-0.19011871541974232,0.017453292519943295,-0.11885692206081383,-0.07312929565856241,0.042999999999999705,3.308,7.822,-8.855,0.1308473340220149,-0.15084008060360993,0.3485771582083075,0.028623399732707003,-0.12627457138178974,-0.06544984694978735,7.09416225,5.764819000000002,-26.807193749999993,3.8223898788612978,7.346606214240726,-27.08509969760095,-1.8751597969252924,-0.8272478809240151,-23.39429340005969
2.473,2.648,8.957,-8.695,-0.033649947978450674,-0.4079707126536745,-0.20425588236089637,0.027227136331111543,-0.10576695267085637,-0.07312929565856241,0.040000000000000036,2.8630000000000004,8.0845,-8.895,0.08066911802717792,-0.15411257295109929,0.08922123136195013,0.020158552860534504,-0.12025318546240932,-0.07038040208667135,7.21758225,6.082949000000002,-27.162193749999993,4.027259115238143,7.879755165469842,-27.360028763428552,-1.7181668170433035,-0.5227206533298034,-24.48319596928028
2.516,2.958,8.527000000000001,-8.965,-0.09368927424705562,-0.4418301001423645,-0.3721565564027509,0.039269908169872414,-0.0895353906273091,-0.06771877497737998,0.04300000000000015,2.803,8.319500000000001,-8.754999999999999,-0.0030630528372500507,-0.29456794450534296,-0.15730652548224894,0.02399827721492203,-0.11043570841994119,-0.07120943348136864,7.339401250000001,6.435635000000003,-27.541668749999996,4.410674065750483,8.248185063054164,-27.682866967635043,-1.5367512536520476,-0.17596993841653613,-25.66661822749815
2.558,2.4480000000000004,8.397,-9.055,-0.08374089751068793,-0.3229731780815507,-0.413695392600216,0.05567600313861911,-0.0752236907609556,-0.06335545184739416,0.041999999999999815,2.7855000000000003,8.5045,-8.912500000000001,-0.02679953066437293,-0.35430183815484895,-0.2950566366959014,0.03490658503988659,-0.09734573902998372,-0.06933320453547474,7.45675975,6.788939000000002,-27.912686249999993,4.939853001928839,8.485234160841804,-28.007314508194064,-1.3403901852307827,0.17543186528527765,-26.83611203849056
2.614,2.1980000000000004,8.787,-9.045,-0.04883431247080134,-0.35787976312143727,-0.25329963434193703,0.07417649320975901,-0.05672320068981571,-0.05899212871740834,0.05600000000000005,2.563,8.667,-8.94,-0.06497860805174889,-0.3826634384997567,-0.31085186642645013,0.04908738521234052,-0.0818123086872342,-0.06579891280018622,7.60651775,7.2697410000000025,-28.412556249999994,5.605555591669588,8.77750270326369,-28.451973428049946,-1.0451187446100265,0.6587884974802318,-28.416972100705394
2.657,-0.17200000000000001,-0.533,0.07500000000000001,-0.07623598172711232,-0.348105919310269,-0.3470238151740326,0.03822271061867582,0.16580627893946132,-1.495572636033941,0.04300000000000015,1.8580000000000003,6.294499999999999,-6.7475,-0.0756251164889143,-0.36769724016390537,-0.3465438496297341,0.051836278784231596,-0.013919000784654773,-0.42140974789403085,7.70156925,7.591413250000004,-28.749837499999995,7.683619696938253,18.358760664516485,-23.39689670740656,-0.759401475904957,1.2422181598875075,-29.53172280861771
2.702,-0.252,-0.533,0.165,-0.0739670536995197,-0.36329028380261963,-0.3547032638828076,0.07208209810736581,0.1494001839707146,-1.494350905557545,0.04499999999999993,1.0555000000000003,4.0295,-4.465000000000001,-0.07069456135203032,-0.34806228607896916,-0.3421805264997483,0.060039326268604934,0.04581489286485115,-0.7780677805390721,7.767123000000001,7.823703250000004,-29.002118749999994,9.542211841119851,25.301630577640104,-15.212991406101244,-0.3718202662986503,2.2245769628360295,-30.400445291171636
2.746,-0.242,-0.23299999999999998,-0.045000000000000005,-0.10241592050702726,-0.3360631474715081,-0.23253021624320452,0.09494591130849153,0.13962634015954636,-1.4922565104551517,0.04400000000000004,0.38300000000000006,1.8720000000000003,-2.2125000000000004,-0.07536331710111516,-0.35133477842645855,-0.2968892324104954,0.06985680331107305,0.09952740059497664,-1.1352930451910117,7.798770000000001,7.953536250000004,-29.149023749999994,11.189997511315758,28.664029727481573,-5.1867613642645765,0.08428833945493358,3.411821489548707,-30.849239852119684
2.788,-0.07200000000000001,-0.653,0.28500000000000003,-0.21254619630786944,-0.3098832086915932,-0.15835372303344553,0.11449359893082801,0.13421581947836395,-1.487893187325166,0.041999999999999815,-0.1845,-0.488,0.12000000000000001,-0.11629128806038219,-0.3393356398189975,-0.27315275458337257,0.07993607974134029,0.14726215563702155,-1.4925183098429509,7.802938500000001,7.982600250000004,-29.192966249999994,12.607854040780104,28.13105789021577,5.150012905171705,0.5840432220489445,4.604518329520346,-30.850011569760635
2.829,-0.092,-0.33299999999999996,0.11499999999999999,-0.15582299561805374,-0.20621065112313006,-0.053633967913785746,0.12880529879718153,0.1308996938995747,-1.4824826666439834,0.04100000000000037,-0.1645,-0.438,0.13,-0.13618804153311753,-0.30386182277221274,-0.19980529276831085,0.10258172678596672,0.1385355093770499,-1.4892458174954615,7.795784,7.963617250000004,-29.187841249999995,12.5188133904369,28.212842478206994,4.841317517954338,1.0991399043888976,5.759568287073023,-30.64518929608655
2.871,0.148,-0.283,0.265,-0.11760028499937793,-0.1276708347833852,0.05544911033585985,0.13316862192716733,0.13194689145077132,-1.4768976130376017,0.041999999999999815,-0.0645,-0.37549999999999994,0.155,-0.1470963493580821,-0.24495696051740418,-0.09726719921364399,0.11785335774091711,0.1341721862470641,-1.484882494365476,7.790975,7.946533750000004,-29.181856249999996,12.497013174529581,28.25577818114559,4.567612656487952,1.6244722622531915,6.945409320919422,-30.44760176242326
2.916,-0.042,-0.203,0.405,-0.06750933546714066,-0.04476769531365455,-0.02972295716146343,0.13631021458075712,0.13316862192716733,-1.472534289907616,0.04499999999999993,-0.014500000000000004,-0.368,0.2675,-0.13836970309811045,-0.17213309747794073,-0.046565384443208714,0.1281944335589835,0.13255775668896932,-1.4799519392285916,7.7891975,7.9298050000000035,-29.172349999999994,12.518096049482235,28.27005502050482,4.32211406467928,2.1873122197934567,8.217240567956555,-30.247582911197
2.958,-0.152,-0.303,0.195,0.017662732030182614,0.015271630954950384,0.024905848425959082,0.13753194505715316,0.13316862192716733,-1.4704398948052226,0.04200000000000026,-0.0345,-0.28049999999999997,0.245,-0.08081747101359743,-0.09084438756630485,-0.0007504915783575613,0.13395402009056478,0.13229595730117016,-1.4755886160986058,7.7881685,7.916186500000004,-29.161587499999996,12.54566686948443,28.270417046242077,4.136366236057523,2.71365124109176,9.404590481358248,-30.069954824881528
3.0,0.057999999999999996,-0.253,0.055,0.030752701420140086,0.0555887366760194,0.022636920398366456,0.13421581947836395,0.13421581947836395,-1.4704398948052226,0.041999999999999815,0.0029999999999999957,-0.26049999999999995,0.23,-0.03417354675404897,-0.02539454061651749,0.01831723049968049,0.1353066502608604,0.13312498869586747,-1.4725779231389158,7.787507000000001,7.904825500000004,-29.151612499999995,12.574290275610384,28.259357475136238,4.030382360000969,3.2411703411387487,10.591715746307187,-29.8984531043643
