time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
2.777,3.6580000000000004,11.407,-6.694999999999999,2.788372919571181,-0.03167772592369708,0.2942101520086841,2.8721138170818685,6.009343147541676,0.22252947962927702,0.040999999999999925,2.8355,11.527000000000001,-3.6900000000000004,2.5342093472495066,-0.08621926504851987,0.7311533302454645,2.8833275575259325,6.028978101626612,0.3817907738737596,-2.1393069999999987,9.882380125000008,-7.156419375000004,2.6450832895224488,-11.370594365196052,-4.143130195851986,4.563323454762533,-13.724096871395105,-1.1709917121723965
2.819,2.9080000000000004,10.857000000000001,-8.355,2.372810024671331,-0.06553711341238708,0.16994270926668786,2.8797932657906435,6.010390345092873,0.09930923443847736,0.041999999999999815,3.0405000000000006,11.099499999999999,-5.235,2.568592333513795,0.06213372137099813,0.4464464960138895,2.875691742048458,6.019160624584144,0.2721840968485157,-2.015910999999999,10.357536625000005,-7.343844375000003,2.588579453430128,-11.348680017530402,-5.4572182085144965,4.673230372364537,-14.201201633432358,-1.3725990286640917
2.864,2.818,9.347000000000001,-8.945,1.7727658278356804,-0.46155232068990043,0.15144221919554796,2.890788840078208,6.022433116931634,0.022863813201125717,0.04499999999999993,2.9905000000000004,10.792,-6.8625,2.381754837087802,-0.06688974358268265,0.25555110907700973,2.8784406356203487,6.015059100841958,0.16881697189915154,-1.8802134999999993,10.850095375000004,-7.616038125000003,2.4544765723062167,-11.285844019302246,-6.772671459742598,4.786699132943604,-14.710478424261092,-1.6477715461998759
2.906,1.128,7.186999999999999,-10.655,1.262257021627339,-0.7200355829102607,0.17325883484547708,2.8982937558617836,6.048613055711549,6.246009794112107,0.04200000000000026,2.628,9.6995,-8.6625,2.0490514484263826,-0.3197006857340613,0.19721347882909926,2.885247419703127,6.022694916319432,0.07688175355035014,-1.7622249999999986,11.280416875000007,-7.942063125000005,2.365244724386209,-11.113806110197162,-8.019884016904621,4.887913280174145,-15.180871076980583,-1.9584152112094695
2.948,0.328,5.227,-10.655,-0.0216071761396898,-0.7690793348913014,0.2954318824850802,2.8951521632081936,6.079156317621449,6.227509304040967,0.041999999999999815,1.7955000000000003,8.154499999999999,-9.6525,1.3465564244986652,-0.5040510879759624,0.19751891144819828,2.891007006234709,6.040148208839376,0.007330382858376075,-1.669331499999999,11.655350875000005,-8.326678125000003,2.3710938279497533,-10.944279573592501,-9.086699012717089,4.9873763897732,-15.644090876340165,-2.317653454831524
2.992,0.808,9.267000000000001,-9.455,-0.7905992445683915,-0.6142686302394043,0.4294731690382447,2.8733355475582645,6.104289058850167,6.254736440372079,0.04400000000000004,1.2705,7.757,-9.9275,0.5557041071887345,-0.6412339671827167,0.2624015263910875,2.8893925766766113,6.0636228872787,6.258576164726466,-1.601879499999999,12.005403875000006,-8.757438125000004,2.530421800313451,-10.987811027513327,-9.81088359852179,5.095209733594991,-16.126596869564494,-2.7334002722787796
3.038,3.6580000000000004,6.5969999999999995,-8.174999999999999,-0.0216071761396898,-0.20080013044194764,0.8616166918320407,2.84715560877835,6.1250584769489,6.261368691529657,0.04599999999999982,1.4805000000000001,7.0695,-9.735,0.10711085619489195,-0.5760459196207285,0.43994514455021067,2.878484268851647,6.089279227283017,6.247406057513702,-1.5386064999999993,12.346413375000004,-9.209675625000003,2.834088355685477,-11.158341598861899,-10.347884530724938,5.2185934671829655,-16.63595837997112,-3.1970519392514527
3.081,3.498,7.7669999999999995,-5.244999999999999,0.5892580620583255,0.09049532171590599,0.8200778556345757,2.8132962212896597,6.126105674500097,6.240599273430925,0.04300000000000015,2.0730000000000004,7.2145,-8.382499999999999,-0.06113888369736137,-0.37341319346418683,0.6016498997474853,2.8572348852086176,6.1086523819801535,6.246053427343407,-1.462206249999999,12.653519375000005,-9.599201875000004,3.2111828921396564,-11.344209805730472,-10.742042852495112,5.3485667990112065,-17.11976323516986,-3.650485377990685
3.123,3.958,11.717,-6.545,0.38627627005138504,-0.1397136066221461,0.47746972346808875,2.7914796056397306,6.12820006960249,6.2111032090722205,0.04200000000000026,2.9805,8.837,-7.355,0.04083197785040733,-0.216071761396898,0.6471593599932375,2.831316745816501,6.120913319975413,6.24195190360122,-1.3560827499999983,12.990600875000007,-9.929689375000006,3.584318158659041,-11.507131414102307,-11.132474682588477,5.49127232107798,-17.59964140078635,-4.1098502462274435
3.166,3.508,8.547,-7.904999999999999,0.5096710481673842,-0.00445058959258554,0.6542715766951144,2.768615792438605,6.132563392732475,6.193649916552277,0.042999999999999705,3.6555,8.657,-6.967499999999999,0.36589955103435123,-0.06361725123519332,0.7033589619074548,2.805136807036586,6.12798190344599,6.22668027264627,-1.2134087499999993,13.366721875000005,-10.237623125000004,3.9089602852809313,-11.57741806117919,-11.646199476760367,5.652377807622688,-18.095959214504898,-4.59959174065344
3.208,4.168,9.377,-7.715,0.7627437897065619,0.23448498500543816,0.1797165530778561,2.756573020599844,6.12820006960249,6.163106654642377,0.04200000000000026,3.7830000000000004,9.352,-6.8525,0.5619872924959142,0.045204027626653126,0.5328839272189088,2.7824911599919595,6.128767301609388,6.20211476342445,-1.0572002499999984,13.744910875000008,-10.527843125000006,4.13169372789517,-11.540672789942887,-12.272640575248953,5.821231541899388,-18.581439122378466,-5.101887381745639
3.258,3.438,8.787,-9.285,0.7398799765054362,0.6217735460229799,-0.1573065254822489,2.7619835412810265,6.106383453952561,6.127152872051293,0.04999999999999982,3.7680000000000002,9.607000000000001,-7.8625,0.5996427711076918,0.17802358370342158,0.28853783193970256,2.7696629899898024,6.123836746472504,6.173753163079542,-0.868425249999999,14.218885875000005,-10.895718125000004,4.171794600514951,-11.575305936867542,-13.048217260591546,6.0288187501096395,-19.159338590548725,-5.734908827641649
3.303,3.0780000000000003,8.367,-9.315,0.4244989806700608,0.5147848628757276,-0.03408628029144925,2.7696629899898015,6.077061922519056,6.0999257357201815,0.04499999999999993,3.548,8.7695,-8.555,0.6091984487623608,0.34164820107789,0.1606488309998181,2.7642088360773194,6.111052209701645,6.145958794741532,-0.7038152499999992,14.632357125000004,-11.265111875000002,4.027271924310793,-11.55799959653037,-13.845493948220078,6.213297746918219,-19.679837965050176,-6.34001732983991
